"id","original_title","popularity","video","adult","imdb_id","backdrop_path","belongs_to_collection","budget","homepage","original_language","overview","poster_path","release_date","revenue","runtime","status","tagline","title","vote_average","vote_count"
61979,Tres metros sobre el cielo,124.47,false,false,tt1648216,/72TOgvmQXQrw6bajbZGQRCNg1ss.jpg,,0,http://www.3msc.es,es,"Story of two young people who belong to different worlds. It is the chronicle of a love improbable, almost impossible but inevitable dragging in a frantic journey they discover the first great love. Babi is a girl from upper-middle class that is educated in goodness and innocence . Hache is a rebellious boy, impulsive, unconscious, has a appetite for risk and danger embodied in endless fights and illegal motorbike races, the limit of common sense",/fcFz2xEZodKOxHDn9DazxPYHDSc.jpg,"2010-12-03",0,122,Released,Have you ever been about to touch the sky?,Three Steps Above Heaven,,
52629,El Infierno,52.794,false,false,tt1692190,/bQObbnj0TY2Q1c55w78m1AN6VNX.jpg,,0,http://www.elinfiernolapelicula.com.mx/,es,"Benjamin Garcia, Benny is deported from the United States. Back home and against a bleak picture, Benny gets involved in the drug business, in which he has for the first time in his life, a spectacular rise surrounded by money, women, violence and fun. But very soon he will discover that criminal life does not always keep its promises.",/ar8BpJ5xAzTIw9bqD9Sra6TjBvw.jpg,"2010-09-03",0,145,Released,"Mexico 2010, Hell... nothing to celebrate",El Infierno,,
57214,Project X,144.113,false,false,tt1636826,/mEDMV7gA36wJYYx2VcywF2DWCg1.jpg,,0,https://www.warnerbros.com/movies/project-x,en,"Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",/lUPDGT3lyRrq8SvWuNWG2DP64bR.jpg,"2012-03-01",0,88,Released,Witness it,Project X,,
57158,The Hobbit: The Desolation of Smaug,105.192,false,false,tt1170358,/bSQjIZO9aJCJBqxGX3Sx2xtujzT.jpg,,250000000,http://www.thehobbit.com/,en,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",/xQYiXsheRCDBA39DOrmaw1aSpbk.jpg,"2013-12-11",958400000,161,Released,Beyond darkness... beyond desolation... lies the greatest danger of all.,The Hobbit: The Desolation of Smaug,,
61927,Porno Unplugged,78.899,false,false,tt1331116,/dZ1sOBUIrgX4iIEKjo6GiQpUMiL.jpg,,0,http://www.pornounplugged.com/,en,"Journalist Fabian Burstein looks behind the curtains of the porn industry. Starting in Budapest he heads westwards to explore a new world on its victory march rooted deeply in Austria. On this journey he meets the heroes and leading actors of this story: Austrians Mick Blue, Renee Pornero and Thomas Janisch. Porno Unplugged follows its native porn stars to where their lives happen. From east to west...",/uoQmK7FRXNIQa7sikGg1xM0QaN9.jpg,"2009-03-17",0,105,Released,null,Porno Unplugged,,
57201,The Lone Ranger,56.383,false,false,tt1210819,/iDPMimDOJbxOaaM9dLJLTwFjiMp.jpg,,215000000,http://disney.go.com/the-lone-ranger/,en,"The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.",/p3OvQFa5lhbwSAhPygwnlugie1d.jpg,"2013-07-03",260502115,149,Released,Never Take Off the Mask,The Lone Ranger,,
56292,Mission: Impossible - Ghost Protocol,83.745,false,false,tt1229238,/hqyjzDRCs1N5gEsh2gklzPdsEFD.jpg,,145000000,http://www.missionimpossible.com/,en,"Ethan Hunt and his team are racing against time to track down a dangerous terrorist named Hendricks, who has gained access to Russian nuclear launch codes and is planning a strike on the United States. An attempt to stop him ends in an explosion causing severe destruction to the Kremlin and the IMF to be implicated in the bombing, forcing the President to disavow them. No longer being aided by the government, Ethan and his team chase Hendricks around the globe, although they might still be too late to stop a disaster.",/7GCKNRbzcA4rJXAKoE8KS9IDnZP.jpg,"2011-12-07",694713380,133,Released,No Plan. No Backup. No Choice.,Mission: Impossible - Ghost Protocol,,
60304,Hansel & Gretel: Witch Hunters,82.262,false,false,tt1428538,/5HEOaYkPnXiGY6fPE4VedqaAZF9.jpg,,50000000,http://www.hanselandgretelmovie.com/,en,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",/j343Rpj3WeNvP0SV80zveve70io.jpg,"2013-01-17",226349749,88,Released,Classic tale. New twist.,Hansel & Gretel: Witch Hunters,,
58595,Snow White and the Huntsman,69.498,false,false,tt1735898,/KBe9fHU5rVg4daoKnFwl1Cbc28.jpg,,170000000,http://www.snowwhiteandthehuntsman.com/,en,"After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",/8HUa5kRubYbnAD5UVpnhTGGgMTW.jpg,"2012-05-30",396600000,127,Released,The Fairytale is Over,Snow White and the Huntsman,,
62177,Brave,83.161,false,false,tt1217209,/qx9ts2hBYJrkIQxhryitxnLlm2u.jpg,,185000000,http://disney.go.com/brave/#/home,en,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",/L6qqU6Q3k4MmPojncNbT43FSTL.jpg,"2012-06-21",538983207,93,Released,Change your fate.,Brave,,
59440,Warrior,83.347,false,false,tt1291584,/1PnRPz4A4AguUEVOTcprIyctrax.jpg,,25000000,http://www.warriorfilm.com/index2.html,en,"The youngest son of an alcoholic former boxer returns home, where he`s trained by his father for competition in a mixed martial arts tournament – a path that puts the fighter on a collision course with his estranged, older brother.",/iM8n4nZJPR2abpnyZ36FUgHiRjr.jpg,"2011-09-09",23057115,140,Released,Family is worth fighting for.,Warrior,,
68718,Django Unchained,71.119,false,false,tt1853728,/2oZklIzUbvZXXzIFzv7Hi68d6xf.jpg,,100000000,http://www.unchainedmovie.com,en,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg,"2012-12-25",425368238,165,Released,"Life, liberty and the pursuit of vengeance.",Django Unchained,,
64688,"21 Jump Street",55.24,false,false,tt1232829,/lxCUDgZ54myV7goBrkpFoHRt9Ms.jpg,,42000000,http://www.21jumpstreet-movie.com/,en,"In high school, Schmidt was a dork and Jenko was the popular jock. After graduation, both of them joined the police force and ended up as partners riding bicycles in the city park. Since they are young and look like high school students, they are assigned to an undercover unit to infiltrate a drug ring that is supplying high school students synthetic drugs.",/8v3Sqv9UcIUC4ebmpKWROqPBINZ.jpg,"2012-03-14",201585328,109,Released,They thought the streets were mean. Then they went back to high school.,"21 Jump Street",,
71672,Wrong Turn 4: Bloody Beginnings,69.914,false,false,tt1865567,/8rLQnFUh8R3glHBRuZ2j0dXJX9o.jpg,,3000000,null,en,"Follows a group of friends that decide to go snowmobiling during their winter break. They make a ""wrong turn"", getting lost in a storm.",/lwGgaJ6DikLj7wgGB4PPNMs2piK.jpg,"2011-10-17",0,93,Released,Frost Is Not The Only Thing That Bites In the Snow,Wrong Turn 4: Bloody Beginnings,,
64690,Drive,72.992,false,false,tt0780504,/9e5eRFCgQtrpyMdihe62O68yuZc.jpg,,15000000,http://www.sonypictures.com/movies/drive/,en,"Driver is a skilled Hollywood stuntman who moonlights as a getaway driver for criminals. Though he projects an icy exterior, lately he`s been warming up to a pretty neighbor named Irene and her young son, Benicio. When Irene`s husband gets out of jail, he enlists Driver`s help in a million-dollar heist. The job goes horribly wrong, and Driver must risk his life to protect Irene and Benicio from the vengeful masterminds behind the robbery.",/602vevIURmpDfzbnv5Ubi6wIkQm.jpg,"2011-08-06",78054825,100,Released,There are no clean getaways.,Drive,,
72190,World War Z,149.398,false,false,tt0816711,/31VpBgUX5O4Z3dn5ZbX8HLqoXH3.jpg,,200000000,http://www.worldwarzmovie.com,en,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",/1SWBSYJsnyhdNRfLI1T6RsCxAQ4.jpg,"2013-06-20",531865000,116,Released,Remember Philly!,World War Z,,
68721,Iron Man 3,191.475,false,false,tt1300854,/aFTYFqrWp4RS46Twm87l5e0ItYb.jpg,,200000000,https://www.marvel.com/movies/iron-man-3,en,"When Tony Stark`s world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,"2013-04-18",1214811252,130,Released,Unleash the power behind the armor.,Iron Man 3,,
68726,Pacific Rim,150.329,false,false,tt1663662,/ig7qUy7drkEFZNCK7gi0hMn1WMN.jpg,,180000000,https://www.warnerbros.com/movies/pacific-rim,en,"A ragtag band of humans band together in the year 2025 to fight legions of monstrous creatures rising from the sea. Using massive piloted robots to combat the alien threat, earth`s survivors take the fight to the invading alien force lurking in the depths of the Pacific Ocean. Nearly defenseless in the face of the relentless enemy, the forces of mankind have no choice but to turn to two unlikely heroes -- a washed up former pilot and an untested trainee -- who now stand as earth`s final hope against the mounting apocalypse.",/mmznhaQDwlHWpUwKuNxtQiubbmM.jpg,"2013-07-11",407602906,131,Released,"To Fight Monsters, We Created Monsters",Pacific Rim,,
65291,Green Lantern: Emerald Knights,50.861,false,false,tt1683043,/z0d353vPcrRIzcDePKOndyz9sWs.jpg,,3500000,http://warnervideo.com/greenlanternemeraldknights/,en,"As the home planet of the Green Lantern Corps faces a battle with an ancient enemy, Hal Jordan prepares new recruit Arisia for the coming conflict by relating stories of the first Green Lantern and several of Hal`s comrades.",/zk3mqtoNzyiiXiotufJ3pwShoGc.jpg,"2011-04-09",0,84,Released,Witness the Color of Will.,Green Lantern: Emerald Knights,,
68735,Warcraft,62.45,false,false,tt0803096,/aTGvZ3F8QnAD8cPpJRaaqRRxFK6.jpg,,160000000,http://www.warcraft-themovie.com/,en,"The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.",/nZIIOs06YigBnvmlJ2hxZeA8eTO.jpg,"2016-05-25",433677183,123,Released,Two worlds. One home.,Warcraft,,
71552,American Reunion,60.745,false,false,tt1605630,/xr3a08OeCkSHwOUvJrOngQSlrC2.jpg,,50000000,http://www.americanreunionmovie.com/,en,"The characters we met a little more than a decade ago return to East Great Falls for their high-school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t, and that time and distance can’t break the bonds of friendship.",/de5QBIdVR4dnkBZ4a0zjkS4lTg.jpg,"2012-04-04",234989584,113,Released,Save the best piece for last.,American Reunion,,
68737,Seventh Son,64.886,false,false,tt1121096,/i2dj1xCRJyVRiKj19pOKzvzZoEN.jpg,,95000000,http://www.seventhsonmovie.com/,en,"John Gregory, who is a seventh son of a seventh son and also the local spook, has protected the country from witches, boggarts, ghouls and all manner of things that go bump in the night. However John is not young anymore, and has been seeking an apprentice to carry on his trade. Most have failed to survive. The last hope is a young farmer`s son named Thomas Ward. Will he survive the training to become the spook that so many others couldn`t?",/7Q8DfXSjcFSSQDOxz1Sk865wNqI.jpg,"2014-12-12",114178613,102,Released,"When darkness falls, the son will rise. When the son falls, the dark knight will rise.",Seventh Son,,
42246,Tom and Jerry: The Fast and the Furry,68.552,false,false,tt0487176,/bXILbW1i0WRShd6s4LfLKdJM6zm.jpg,,0,null,en,"After being evicted from their old house by Tom`s owner for causing major damage, cat and mouse Tom and Jerry enter a race entitled the ""Fabulous Super Race"" to win a mansion.",/7PeNpz4mDyRqDxMhC0g0FCpVwPB.jpg,"2005-10-11",0,75,Released,null,Tom and Jerry: The Fast and the Furry,,
74513,Forces spéciales,102.266,false,false,tt1656192,/cImYSNm0piuUfjlBCozNPEEvTK2.jpg,,10000000,http://www.facebook.com/forcesspeciales,fr,"Afghanistan. War correspondent Elsa Casanova is taken hostage by the Taliban. Faced with her imminent execution, a Special Forces unit is dispatched to free her. In some of the world’s most breathtaking yet hostile landscapes, a relentless pursuit begins between her kidnappers who have no intention of letting their prey escape them and a group of soldiers who risk their lives in pursuit of their single aim – to bring her home alive. This strong, independent woman and these men of duty are thrown together and forced to confront situations of great danger that inextricably bind them – emotionally, violently and intimately.",/xpe9F3214mNrk8tnIqZvHSmIV1I.jpg,"2011-11-02",3424648,109,Released,Survival. Honor. Sacrifice.,Special Forces,,
73456,Barbie: Princess Charm School,59.416,false,false,tt2066832,/8BLPHjQnPhvKtKJFfAVo8bPfWFZ.jpg,,0,null,en,"Barbie stars as Blair Willows, a kind-hearted girl who is chosen to attend Princess Charm School: a magical, modern place that teaches dancing, how to have tea parties, and proper princess manners. Blair loves her classes -- as well as the helpful magical sprites and her new friends, Princesses Hadley and Isla. But when royal teacher Dame Devin discovers that Blair looks a lot like the kingdom’s missing princess, she turns Blair’s world upside down to stop her from claiming the throne. Now Blair, Hadley and Delancy must find an enchanted crown to prove Blair’s true identity in this charming and magical princess story!",/lI2jPbssax6XX5vDqB9mTJHGzfH.jpg,"2011-08-11",0,79,Released,null,Barbie: Princess Charm School,,
